t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,t_101,t_102,t_103,t_104,t_105,t_106,t_107,t_108,t_109,t_110,t_111,t_112,t_113,t_114,t_115,t_116,t_117,t_118,t_119,t_120,t_121,t_122,t_123,t_124,t_125,t_126,t_127,t_128,t_129,t_130,t_131,t_132,t_133,t_134,t_135,t_136,t_137,t_138,t_139,t_140,label
-16.67443676173225,-18.726243381384283,-18.45748577932302,-2.3770454967156387,18.845758383236547,21.470896697778226,20.81472698226361,38.08240117822823,47.79297038387871,30.3140996282311,13.182470229319891,10.858740782670509,3.785906651201553,-11.496903167263065,-27.124065650629817,-46.73773837503522,-56.778098542125605,-41.86754825179066,-26.8345449860943,-22.552175438787817,5.980825250332517,45.99705973989085,35.14827202589888,-6.327368537976435,-3.7801299752401456,22.509340871276713,10.33383911425682,-10.719445599383093,3.0200112250318427,12.128173245164685,-9.82103379285313,-20.353426763824277,-3.9812386789632246,9.337966819992639,16.03376091330319,24.94643064913501,22.93219654975753,11.227247796134842,5.929791344649026,1.6551013990305363,-3.1552122075516813,6.263209694944833,15.48385281926091,0.1473893896529549,-19.488015949009057,-21.7859830139611,-27.141731069119352,-41.48263933835201,-40.55878664156548,-28.935285426127283,-24.974254814580195,-14.744089070180976,7.322691459914571,18.537469624963247,22.821265369631295,37.84460701991741,42.32034606910066,23.051973016442435,13.379266567322377,21.51813698702849,15.837281116348501,3.961780388966987,14.714368068701342,24.295930391267166,6.4947381129950505,-8.324886475705114,-4.9889722539630155,-17.180118515616968,-43.47903002037184,-42.24962154234711,-20.470231801092176,-18.558648255982792,-28.780815595153133,-21.24237358241405,-5.936750954353159,-1.077624346864851,3.5327243194740294,12.168094124964306,12.288061306779658,10.68308986348093,22.79131715540263,34.26235059771995,25.668201815692665,12.669392117863886,15.755024577458775,22.04743237292632,15.543352194510652,7.3509329401583345,4.636816933151699,-9.450645980084861,-39.29005417908941,-58.52761153637019,-47.34669528775253,-18.268765454321986,5.611699628829956,17.565459511647546,24.919995674423706,27.75268174007647,13.78385338583765,-12.921334998018311,-20.464305420850117,2.4148496124081147,19.142801303136395,6.405669661051125,-6.551356327434463,0.686757899333786,4.13125730631943,-8.170676152620997,-16.681753597447745,-17.27740688786975,-17.937016670526308,-7.7350330759035915,13.295541900264702,20.45306058546486,15.32612326323874,22.508368939550635,31.05279879332485,16.804455264197678,-3.1637416707085713,-8.877241684042646,-15.268861316882521,-22.519932965606564,-6.6866547933534575,17.451671449554368,12.319822670062793,-9.776453596846501,-14.720445330429794,-13.521430270317802,-26.030885563314634,-29.851489317646823,-7.2701760491272225,14.103526317232982,11.79814710797448,3.7753854266234805,5.568919601958049,5.357774877492198,0.5855373920074531,9.393166139301725,28.978255975637165,29.529783271118664,0.0
26.08125304877758,-2.2644817688971535,-22.02767773611205,-15.73157551855521,-18.217492128774186,-21.84309011864427,4.8998860143685254,29.805318377363054,16.876603676770863,1.786805127349619,12.16066929366535,17.63775231721706,7.859735341356101,5.411979899314561,2.6508056860893294,-14.959936515883108,-26.0113026637696,-18.812318899623236,-13.352330216308845,-14.888537754068025,-11.346012061061268,-2.6752504266966555,9.140957670821283,22.215577153063247,21.677674838323565,4.122645903000594,-13.283513733083593,-24.974748997698377,-28.156906454097058,-6.0137179876068485,25.689423869688177,21.290841965366127,-10.318236663870346,-19.938155926887255,-10.217291735303133,-5.3202708634891005,15.698357506370858,56.85857975061675,70.5222698589857,47.275253283036385,29.015945280315286,22.553091649949213,6.168736555819448,-16.685940290572947,-41.65286432618934,-70.06174481300484,-78.18184550081877,-60.2620030030048,-51.99702461680075,-51.47526632276805,-20.2920240040795,21.793590544309833,32.73530351879229,33.21084480953396,38.21593911392348,15.75021323641216,-9.0708601249676,26.13791524327283,77.80184600989621,60.67662759403089,10.44240383597833,5.422367958676532,23.863999637401193,15.795103824302847,-6.973391969569195,-27.50469315385628,-50.00654593688205,-60.15440385245116,-47.763292743626955,-28.103790792957984,-5.01808049943214,19.993728867063957,23.274083167362846,7.370894813985753,8.642771381236388,25.32092992687472,25.431508327426766,11.307811493286513,-3.954459299595284,-25.00907205732021,-36.7318104456578,-26.55595085597352,-27.460710706589815,-44.94464268269704,-24.715020984131144,30.116727436720428,46.276295308062906,22.845632995079672,23.991154498007514,43.85468973650744,37.78793601584166,23.227859976411537,22.882092975175247,9.85938024887381,-15.985234969663889,-16.08512684875273,2.8957803955203607,2.192509576773509,-17.43318552250477,-33.18940789774621,-38.29206546069984,-31.42387173045847,-19.839587123722147,-19.51606835745611,-23.195926027190417,-14.825298841264015,-7.705126766109825,-8.704641687836414,7.174688066879665,36.89632834022431,44.27035049184373,34.405100250468216,37.1875390129542,37.15083149848961,14.111375092918095,-2.8815773115346306,4.453704439851462,7.684170451463389,-6.7057908080014075,-20.14786525139571,-25.271021931019046,-24.950563936036332,-20.991615401389062,-27.73385047939487,-45.66551493977693,-42.97526934128955,-14.418267557898858,5.529535214793413,18.037641097190686,50.58549565881687,76.42853542706348,57.35835677243041,25.270798140809053,15.155329751419394,-2.579620624619319,-39.94051772293292,-51.06452130360487,-26.20029682176454,-9.695536031114651,-10.969368704626882,0.0
31.592355796571514,28.150275467616275,19.030004203308344,16.866167131889807,1.888234155622304,-17.287461735490233,-18.823550463728328,-24.250561789126323,-43.77855482188831,-33.88345283419734,12.549926464629353,35.15322185185619,14.4603095497894,1.060670600428169,16.76877846517285,24.070763764371467,-0.7313023028181012,-27.620653396049388,-17.68547852374333,10.611831139296966,-1.4448522429493136,-46.086954931208965,-40.532683804762875,25.055257910338785,57.77572907514142,30.691285365834638,16.830467619945793,29.1172774244548,12.034604306614265,-21.087377177895032,-22.22665608633954,-20.010752098850514,-47.58463912687328,-58.20806834220438,-20.141939563332194,17.975860865649423,17.89816481560693,6.555604000960974,16.06470715349218,36.20656427924794,35.86983544273596,13.27778077323858,7.682698929926058,32.67545266321727,40.6922767933262,8.891004734097006,-18.888963730364367,-26.40889093901654,-44.35574552835826,-57.7706453845213,-34.86248049454946,-14.351637905025225,-27.149622730294563,-25.18667779265714,7.2601406477909896,18.153777695419198,11.91285379851671,33.68896585023941,51.719195248802805,27.794891900726054,11.947442543148098,27.914657000984466,15.67815895916936,-26.968329436438424,-29.973776922985575,-0.258582659035613,-0.19091910810622953,-15.694683719656073,-5.6566190242008885,3.2569609291963557,-10.918168880249885,-11.647882243462915,7.640644202527023,2.4619628995881047,-27.347417177472796,-33.04534104890505,-6.5515269188844085,16.243205354155453,22.148193753633958,23.319548796834354,22.258594351110602,20.014992669784935,25.037376916391732,27.447940955092584,7.043466981780484,-23.010149659523112,-33.78017994495935,-34.49302908807321,-44.6346938979805,-41.23933134905826,-6.811782807778371,20.746226425536143,14.253920037204162,2.552016913007833,5.2855709713232475,10.174969347255983,22.32428826888519,43.720071295060606,40.8126597384313,8.88904005405038,-11.144828308552952,-17.07555512120961,-33.86212059541752,-35.7657682640436,-3.896297552813452,12.838501700389205,-3.4955290547971214,-5.191282766434203,6.583481765107105,-7.039858362714487,-13.118950616394667,24.5906111898727,50.16608141394038,26.088630812553536,2.6201142991675916,-1.8171489330834911,-21.844064781876433,-40.02604752647922,-24.838554293443835,-11.737994904502441,-23.17069918756422,-24.087522341326864,-13.780502414159981,-17.629562377520745,-7.051198196818674,33.28229503576693,48.78216275180641,27.88437596095474,28.82057187836477,47.48348390569812,27.415332731313274,-10.59976512257542,-11.644453526209844,1.8778145315671775,-9.795641590005024,-25.561772037199454,-24.47017299254474,-22.66705874379416,-21.385945005602853,-8.28467120039732,0.0
15.567471915169767,4.196295328167988,-5.386231247713804,3.4158133504646164,7.3952864795758675,-1.646225230110095,-6.7097611005705105,-6.867821190350766,-8.664591612042228,-6.571208854501409,-2.3904199030054243,-2.1696741792982572,1.20854183588303,6.214812186528418,0.5610618358210108,-4.098641736536546,6.242360449635557,7.387064097684465,-14.902006240931332,-22.449488539915336,5.484820571452155,27.16161741274724,14.517608634841846,-1.37919486079337,3.997229592086173,9.957560731492993,0.10282651667196052,-8.706090177403748,-3.539437230161034,0.4076230600140148,-9.728183200631879,-17.90604229889866,-7.174875831807775,7.011308989026829,4.235346854834894,-2.8159585027934466,3.269244987920935,9.436840347349083,5.22211844039056,6.873488063627112,13.664753900888496,-1.2375275554485563,-29.017458880272574,-25.060269221865145,8.888855956104074,19.80358430355563,-3.44799314227237,-12.309565361734144,10.35519626681742,21.769212789962392,1.517862928615834,-14.83199220014617,-6.440054812817309,1.3601574273247803,-5.523194076849106,-10.485601684465108,-10.02937383347548,-10.702862503329166,3.0775602654238843,35.03335771767941,48.15898749093364,24.430371718688455,-3.7533297425934244,-17.319110687424367,-30.56018530851356,-35.55047967906733,-12.513608757042347,13.856461419921397,9.768013601369203,-6.876263895580419,-6.303208503009457,1.571652171791608,1.3698939193572317,1.5125999740359926,3.7382898474686352,-3.0693530339103443,-11.646808669340789,-4.3512101581379685,12.390201428238148,17.291170151464474,9.04357115290919,3.931522631135426,6.259290127022738,6.122026542058789,1.845955308964406,-0.4537127212033068,-3.7960278659162663,-11.118749818092306,-13.307716958146345,-9.237354613333604,-8.71847330884714,-3.781803078322034,14.637374614212746,20.008404394261596,-4.186349138174962,-18.624519770172306,-0.532314941628759,7.900614205504159,-9.915926810998217,-8.287227613036345,17.93655643291155,18.053350796260613,-5.522685125670431,-3.7755267072665064,13.137256678849235,-0.8903177393418281,-32.104502783390814,-33.547544338324464,-4.2384859480737545,23.83216439445566,35.338642103306924,32.16078612402474,15.153071691454354,-12.238259524711989,-30.397777708586222,-17.063377548608564,11.768380163542759,12.056904505148418,-14.41858882541187,-19.992803738339056,-1.5619966951303912,-0.12585443268369015,-11.887041374427595,-4.162282673006219,11.017973994462983,13.566438684410842,18.99216476389228,22.828200568025583,-0.7279236073864805,-26.468677724416093,-15.03496097933529,8.405454631485885,9.551587137624733,4.331335538510878,1.2555915966013769,-13.04137675907827,-18.399139675538624,2.932134445235693,15.336569439785038,-0.07681596997313034,0.0
-25.41359685225118,-17.83282392181848,0.1861570317018077,1.4449701576304614,-10.113057387314905,-6.757125081687017,17.531688639226097,34.52906032782748,22.66787411134158,1.0023782921198727,-2.1111125442766605,5.352360992612583,1.64373533831055,-6.201862411982471,-3.976112017664302,-1.1407018909398887,-4.867898279463494,-2.886034643497402,7.685488612311227,14.120678931564317,12.010432124558024,5.553920985562237,-1.1888270782012689,-3.4974212703885224,-7.954562680662742,-26.761206953765306,-43.69170240853962,-32.61083624392916,-8.881050274689171,2.3251262991430055,16.06669614990627,37.09278372721396,30.63206405285606,1.440439004406221,-1.6014955050213948,13.295766309780397,0.8069498439592526,-17.101970054220438,0.05516803160526867,17.668909720998062,-0.27341327269918714,-17.642614544387488,-8.656021820277648,0.3540196412656092,4.727041117012277,19.94816212917965,23.687394510189954,-0.259551309937037,-18.33412115553156,-13.696751816100196,-12.013034218196806,-16.386115937184233,-7.440167057150765,5.480150301793688,8.214684703653413,12.451243947293694,18.240183112585456,7.9785444888853485,-11.407348887420687,-20.64227937937861,-22.575131032251775,-21.837723089653746,-10.717065571164502,7.3980800311928405,22.9870769499444,35.315345624907124,34.63189405375405,12.711753652163578,-5.4177618066675235,-1.9766093433239407,-8.936767601673369,-39.72862024116785,-42.360107547448095,5.146459059434053,37.91324564344004,12.573843503382085,-19.32749317516958,-5.346180877971806,26.277019931347972,27.268386913505488,2.402705656378565,-17.237164342500744,-24.891934867841858,-26.91816223614422,-14.161516803825148,15.665382422585237,29.601795052440096,3.332712114843211,-26.503882439042393,-14.622251438985305,16.024948209815456,20.45138697498723,12.251442294077654,20.285345108695047,21.687646182251157,-5.571618202605277,-28.852458046410316,-20.64718361834162,-2.8374771106792123,3.286292399253164,2.2711527274515397,-5.4075287800058165,-17.926572353521685,-17.78264130799842,-4.852203104552582,-1.8545118059878958,-8.701877986118758,-3.7257791311249027,14.915798087647758,34.05197390775035,43.058358170125715,26.072609463894278,-12.010743818140792,-24.15505370421517,7.534669807537886,26.911475828222763,-0.13146445469412588,-25.821108270005176,-17.758029173258553,-10.858048413237347,-20.656304333532663,-18.965089151151197,-7.901129453315547,-9.296338405916677,-4.037447697523617,23.48915037237724,36.024451716053754,12.801137902442001,-7.225935506375325,-1.0785349087845675,2.693367172313917,-8.294035928242637,-6.879806246838175,13.236881633763923,17.561736524004235,-12.669672481250718,-42.79362444321912,-27.72676769710125,19.845780333152558,41.13064603133309,0.0
-5.730837470405084,-4.868279117581092,-0.6967557356209684,-7.24368856898789,-23.59207924593072,-21.915202982936588,3.9591561373883395,23.728258192046244,22.662598989489382,16.38102157362982,11.509614464158851,2.7852130904345582,-2.7725106858977475,1.6320154223619099,8.401825761302073,13.032165884646707,17.786668243675134,19.957075063440303,20.493550387988414,23.995050723873135,19.61275384425557,-3.522720596311908,-28.21813109561913,-36.049837807044945,-38.20708714423323,-43.688279837862886,-36.361893644368735,-12.898907644363275,2.77689172689964,2.0837439302691165,3.270630724623071,11.860862364961688,12.104002099831526,1.5055545812248623,-3.608597504472206,0.09540763563455495,-0.14466810567178448,-1.821161286712141,9.322958697513082,22.546914853368488,16.446368602097483,6.620365091528099,18.94482745819522,31.48553343957528,15.146248854128153,-3.0727102062867995,5.221461537859886,9.803315984174834,-12.124545275011009,-28.171605383453514,-20.683431390443243,-13.657166993604006,-10.907027302015768,0.05432728470016019,2.2349192461124936,-11.454341397515702,-9.18855164674832,12.185500623623287,12.765138848686128,-11.220422229725392,-24.12433565804609,-19.585602934140347,-13.780298852862849,-5.663307829496723,4.409421946662933,8.022844749950293,14.365021360279027,28.182510539105063,26.88534237967622,5.3445213013965835,-7.593207286752032,-2.9083396174797884,-0.11214588994258329,-2.0204094460808246,2.1376917743929345,8.396043979509601,10.696494874582255,11.383095897745369,8.236166063351627,0.9948470704705643,-2.4522523789673594,-3.844146801531315,-10.465713808294806,-15.748106083694033,-13.459002146864297,-9.4524287781265,-3.3061954254466563,6.636339654661435,7.500014132146436,-2.2735688790678976,-5.10429101941855,-4.334656295417003,-14.464263727191023,-16.199491504970517,5.503394678492743,15.498215317616898,-4.345030790708847,-10.718253348711738,14.018558570863048,22.62302344095214,-4.22645514013869,-26.064633122108933,-22.260791584731717,-10.903094042872281,2.7333945293861786,22.20388804017181,34.33144797929248,33.92359689626478,31.22656496888713,21.469190345091143,-1.7580643069811333,-16.42153518402711,-6.974872549278731,2.98777414156138,-4.284285650225846,-10.799297881619374,-9.8596501902306,-23.053739092753904,-45.74825969853796,-41.402590783153265,-8.067249146913339,15.335583461193663,15.771317499231799,13.782509274637901,12.712258711983836,5.0689287326445704,5.235029962611265,16.636448178787653,10.599918037781814,-14.061299343776883,-17.656056715077476,1.3431277274525255,1.3475951452648505,-14.351216939069275,-4.929241545449354,19.72332020120177,19.700490463716925,5.662225841389115,8.196959263444842,14.11190714622284,0.0
-7.321130265536389,-0.41300873006729033,4.883184038454323,-3.5827992041808856,-10.5392650947647,-5.732228830238258,-1.0059950808245213,-0.38427177113025707,3.9840991588043315,9.586341235108842,11.398187477987511,11.729689622619995,5.790287312387517,-9.38645472487897,-14.833372544303984,2.5873556273310143,20.812375434762554,16.144793923165565,-0.7719230421335626,-8.260591056206986,-6.558429656037711,-10.802408381053631,-24.82228765236704,-31.254017370356653,-14.545466703350158,10.223609282558126,16.40023147693478,8.117500817363984,7.82863054022305,15.010900181249008,14.718780485641464,5.629520659912657,-6.159881295625093,-13.7094228883603,-6.325473606981393,11.245724216422865,17.760591013628737,12.285236024957403,9.691414632550195,2.211349529969065,-17.456756084866093,-23.89544636877464,-7.995688296285899,-2.2312078666586177,-13.456668951838536,-10.234803848853685,3.906326526507063,-1.600511687254547,-12.68679705443652,0.20337316539187572,17.465367569018127,12.243166213639473,1.2474174873770347,2.257785375353257,5.162811774754883,6.847624422861937,14.229422370590886,18.010840821557476,9.755070476626095,0.6473288561840703,-2.7307279174517194,-8.659363758569597,-19.126637320926314,-25.341700779131255,-18.558698634696857,2.1821026487065884,19.194329387397694,10.319513997564414,-11.010618028596491,-10.795006453775262,3.047448525045599,-5.104516592184852,-25.542873003839382,-19.57012145745575,5.596087293270835,15.621936950401256,16.046293248465858,27.448113825794,31.548905088309954,9.2204843451318,-10.618082619094311,1.2651850162592149,20.69822814808248,12.526770902744362,-12.916102815811572,-24.026192153312433,-15.648252188912908,-5.448843359448632,-6.205671157066087,-15.477860249602061,-19.517385792933908,-8.718477446737147,6.885647528711531,11.8973655118642,9.171190754865048,6.2513359404113,-2.901490731026165,-15.269192814070703,-9.897694591379592,12.080561134972806,21.403545510746483,12.246423577354815,8.028717988440977,10.708752126227084,0.9583877706847721,-16.9096753035609,-21.619337241362807,-11.412402883906589,1.8863881546527819,12.124083785354195,15.912008669927605,14.644160373240037,14.349802723459732,8.027347134591494,-13.082746009945982,-27.62830312030208,-12.195458703129587,9.32784957645979,3.320156277731565,-12.732681741375,-8.644901707673208,-0.3183779373745735,-9.851265784481862,-15.267958378948663,5.005710734292529,26.127488561725258,20.663209571858825,3.15517534323989,-4.347165322193134,-9.220889090465318,-20.294833612329978,-20.249561117701514,3.3702406982618167,28.521235330044327,28.984002287876336,11.58671315198106,-1.4765173690491602,-5.5867525210450015,-7.3640411183462104,-6.725760045272291,0.0
-1.1763134035498912,-6.680940387396604,-4.508331239342522,-2.2304148283079828,-13.601573880375328,-30.175218382035208,-26.382113772081702,1.1616968795293032,22.33292630603887,13.807120565560304,-9.549239026929804,-18.013320446709045,-3.0080705930864005,20.340421257005598,28.814727816579484,11.381081506366233,-10.341998440660257,-3.9022176077827475,20.347221809625626,23.05527575074282,6.131952784529754,2.3391975927957915,5.539810395877129,-8.954189791491157,-23.067635659436533,-14.024032059894468,-4.82124610736623,-12.37093796009632,-12.683421065549092,1.472150360324588,4.767771657757965,-5.6945491613582115,-9.56484281008685,-2.954478532383989,8.791261602684687,20.612777523080208,13.918668524740278,-16.162967180645555,-35.05545026745115,-19.021872577116007,8.309028300273239,21.874992987715213,25.097105616545374,24.023326475951905,19.422613775696522,13.537385216419747,1.3744455346207423,-15.739959960477076,-18.005616445760978,-4.939177629239315,-4.180534591901123,-15.76535616932731,-11.661998817924045,4.75534499869927,10.240058300857033,8.316764965832682,5.297788683353062,-7.574961723039921,-16.467324097241676,-1.3692816040737736,13.444259765328265,0.6761035045959,-15.921516441324151,-11.207617865514038,-1.573830760181864,-0.8259649752450169,0.7018651083980064,5.565739456046009,9.501418548071744,12.892849689654838,9.639662543101643,-0.3127166728720181,0.24389734459844858,10.62326685441728,8.492432562547519,-3.4206672182208613,-6.665804013772342,-8.330465962418488,-14.23655528979642,-7.860368641664771,4.987585468654681,1.2532097338509738,-5.1931559887091465,5.838008652033662,11.462815516694148,-2.536955298995949,-8.715420401037523,-0.04126250919801904,0.5186284773709967,-3.265897336322114,2.084558372913783,2.1232443166476553,-4.885771177653083,2.505266189750256,14.29642310358752,6.749637235958773,-3.517555892750397,-0.5459818552367222,-6.372856117185569,-22.60685205997381,-18.46581547325267,2.2410230964366207,11.517323933823272,14.45202703637288,19.130599204184755,6.78541613395949,-15.314388088081593,-12.00716744493273,8.679516111571987,10.323639999005131,-0.437325217087466,1.4697598207041733,4.757630176741378,-4.37644411438894,-9.06787155254331,-1.605656258268912,1.6807042381138002,-1.724772387675773,-0.19571050235203336,2.877967573724743,0.20040644785963502,-1.8843277651508499,-2.501830773114374,-10.447299077399634,-16.917827739196838,-3.5635813028572647,17.090214940692697,13.350230314169092,-9.55308732027398,-11.658381147744288,15.852943322107308,33.258896108027685,14.032379383285692,-17.476115151679604,-26.384259642100425,-11.853456192083755,4.1055864615715985,8.429196134943487,4.744395420775938,1.4630578695215228,0.0
15.14788756354859,2.5915150997235923,-3.136895166147024,5.587578892936103,0.12203178692581063,-20.102562506171992,-19.413870065194324,2.6602367092064,9.803264454651371,-2.9389518603962617,-8.793864109143055,-1.6173236433976799,3.811857116673338,2.6708962539498016,0.15905110394876254,-1.3469945816505224,-3.4659942717144365,-6.915783236556708,-5.121492185796562,8.04048475184499,20.85368610591581,17.520826001633377,5.632223799289729,-0.6521527887455054,-6.404144961731438,-14.806414322039686,-13.049418384884309,-0.8859228901789152,5.052674589936334,0.7196976533425706,-3.862473242603859,-0.5794026572677425,12.472863702604869,20.411012347779216,3.459628142749793,-19.182404958002998,-11.533071983210686,6.775845460913011,-4.157690559307733,-19.09133294184405,-1.627173071987647,14.56785776168108,0.0717142497798554,-8.692554790662475,3.0132263840981444,1.847696039817275,-4.078415384976879,13.15599089903491,18.438079232656523,-13.84112968802228,-27.664340720516176,4.276859648301637,23.406220083510068,7.322771523458729,1.1270862853224564,7.433225582282346,-6.755224888421651,-21.14237076812669,-5.991853000178821,10.497097947524118,5.6291931883509,3.7744442367912234,11.0277240450557,4.056473201698155,-10.443793738140423,-9.345387272038183,-2.4624945338703412,-6.634593856099404,-10.944944396598222,-5.275526871851512,-0.03365001271485834,-0.19302879441949658,3.908095909683104,14.772850211855738,20.97866338471273,14.204502484728618,1.1649294627620312,-6.198636749159909,-7.342009118667111,-9.39034968376776,-11.837326006221591,-10.32891340809069,-6.5382664810473985,-1.0822417381254579,6.371161203954677,6.655027982794253,-3.053676370312845,-4.49560674394768,8.528809634605913,11.20640677543343,-4.960544304640726,-10.560416976389776,6.448029529510584,17.901354331584802,8.794360106746504,-2.0300379810700737,-3.219668458306924,-2.7384324248628062,-2.2744128980526797,0.8363917606973783,0.7818673201633576,-2.9871264453893316,-2.766267111695799,-2.5698343517496847,-10.275319044896982,-13.700541143785966,-0.3625212536718612,12.574994354739896,5.758585569419359,-6.809169005731443,-6.30411713849333,-3.1867433578616247,-8.694343138749439,-9.07287622722412,3.1842035133783755,13.517101220954629,17.220659431540653,22.33131483858241,21.075506139227322,5.528097032615565,-6.713188616679351,-5.588096228970173,-9.843822028627969,-22.71177513216223,-20.863681289469614,-5.104448362795594,1.5449069336616903,2.758096446587067,11.550029785393324,12.021604810206961,-3.3760498868343527,-7.132298139852464,8.414412366111476,12.401050261212022,-2.934643325444899,-10.499318994211096,-4.107965412461444,-1.8214237196735086,-4.318916592346434,-1.2629098710821087,0.0
10.99644526506431,-5.617390913605914,-21.77468337035717,-8.600537439126214,10.964747842623943,6.573441680856889,-4.9468099910387755,-3.1586557655840326,1.4880879519129158,6.609801476017425,19.806045623000404,22.813067358597777,1.1044280017880177,-20.825905491780713,-21.70554663233417,-11.654444017817259,-2.06574214520423,0.7426728653392397,-8.250364836142923,-10.979668525687622,6.544244396101151,13.81332065826632,-3.7363274728893336,-3.3245304332247803,22.646137711204084,21.578871295124966,-4.294683788176206,-2.614225237329203,11.136432500508494,-2.3524174139519833,-8.723372907942174,12.234384738013745,7.790621511414087,-21.511006636771942,-11.036449048919183,18.97229665973805,0.23696390963894756,-32.888738977214445,-17.039725658667265,9.861718748173768,-0.039636873252185664,-14.247883874340388,-8.991883398581269,-7.3116280048987585,-5.440990428189586,14.292528667351357,28.09869266622945,15.874237056535886,0.644958119917857,1.4177960523145092,9.500565301346823,12.453366659620874,3.192338370253101,-10.094173384653894,-5.707718904540503,9.642022754011073,5.152008865118251,-11.766564280487232,-10.071816902937494,0.4364945236285378,-2.05570352992281,-2.8991547853692916,6.274951673898482,4.714632190678521,-8.286474572021262,-14.383648373253811,-15.156083498338125,-13.7305455959297,-3.1883006170181964,4.35028886694069,-0.9851095226110148,1.2968212485075332,13.546007291927822,9.090030912550768,-1.8070367621299916,9.85509719999465,20.38633617781719,2.683055005967617,-10.351532378719938,1.9714919434594256,6.6810066990274235,-1.2380395445216419,8.158374890169704,18.63390552471287,-1.8319311602587314,-24.63573269156207,-16.263844441723332,-3.2959954945776695,-8.50659661868349,-7.244230029894445,8.381007040090354,8.990637923088064,-7.858212388984691,-10.161309741773552,6.103787404573278,11.095349857018896,-1.4793169836716769,-5.773221775584091,4.433360191720321,7.4279648388746455,1.7102771812111588,5.3613000942352125,7.221965944419678,-13.463128369464014,-30.51480153409162,-11.42661736655168,15.013800718723552,10.289547831352268,-4.066305100598505,3.0825506504569065,16.25954925594221,15.690886351617431,9.895040055085675,6.3366726224960175,2.9138677308668517,0.13663476487075477,-6.224323737279589,-16.615637469146037,-16.178122959571674,-3.8862191159026067,1.0618618476659731,-1.088845821671692,0.6719076885876799,-6.125684945667565,-21.549325928243256,-12.988023963489367,18.00266928676712,26.677445227551953,7.419319487956906,-5.166167096014282,-5.205194588252028,-3.4234685576079706,6.0414202761185125,13.480316210935886,1.1640520214250214,-8.520826401171814,4.966815295512963,10.31441787836471,-8.87805912724619,-15.968861684337595,0.0
